(-5.729492, -0.208887)
(-5.728501, -0.208905)
(-5.727511, -0.208923)
(-5.726521, -0.208941)
(-5.725531, -0.208959)
(-5.724541, -0.208978)
(-5.723551, -0.208996)
(-5.722561, -0.209014)
(-5.721570, -0.209032)
(-5.720580, -0.209050)
(-5.719590, -0.209068)
(-5.718600, -0.209086)
(-5.717610, -0.209104)
(-5.716620, -0.209122)
(-5.715629, -0.209140)
(-5.714639, -0.209159)
(-5.713649, -0.209177)
(-5.712659, -0.209195)
(-5.711669, -0.209213)
(-5.710679, -0.209231)
(-5.709689, -0.209249)
(-5.708698, -0.209267)
(-5.707708, -0.209285)
(-5.706718, -0.209304)
(-5.705728, -0.209322)
(-5.704738, -0.209340)
(-5.703748, -0.209358)
(-5.702758, -0.209376)
(-5.701767, -0.209394)
(-5.700777, -0.209413)
(-5.699787, -0.209431)
(-5.698797, -0.209449)
(-5.697807, -0.209467)
(-5.696817, -0.209485)
(-5.695827, -0.209504)
(-5.694836, -0.209522)
(-5.693846, -0.209540)
(-5.692856, -0.209558)
(-5.691866, -0.209577)
(-5.690876, -0.209595)
(-5.689886, -0.209613)
(-5.688895, -0.209631)
(-5.687905, -0.209649)
(-5.686915, -0.209668)
(-5.685925, -0.209686)
(-5.684935, -0.209704)
(-5.683945, -0.209723)
(-5.682955, -0.209741)
(-5.681964, -0.209759)
(-5.680974, -0.209777)
(-5.679984, -0.209796)
(-5.678994, -0.209814)
(-5.678004, -0.209832)
(-5.677014, -0.209851)
(-5.676024, -0.209869)
(-5.675033, -0.209887)
(-5.674043, -0.209905)
(-5.673053, -0.209924)
(-5.672063, -0.209942)
(-5.671073, -0.209960)
(-5.670083, -0.209979)
(-5.669093, -0.209997)
(-5.668102, -0.210015)
(-5.667112, -0.210034)
(-5.666122, -0.210052)
(-5.665132, -0.210070)
(-5.664142, -0.210089)
(-5.663152, -0.210107)
(-5.662161, -0.210126)
(-5.661171, -0.210144)
(-5.660181, -0.210162)
(-5.659191, -0.210181)
(-5.658201, -0.210199)
(-5.657211, -0.210217)
(-5.656221, -0.210236)
(-5.655230, -0.210254)
(-5.654240, -0.210273)
(-5.653250, -0.210291)
(-5.652260, -0.210310)
(-5.651270, -0.210328)
(-5.650280, -0.210346)
(-5.649290, -0.210365)
(-5.648299, -0.210383)
(-5.647309, -0.210402)
(-5.646319, -0.210420)
(-5.645329, -0.210439)
(-5.644339, -0.210457)
(-5.643349, -0.210476)
(-5.642359, -0.210494)
(-5.641368, -0.210512)
(-5.640378, -0.210531)
(-5.639388, -0.210549)
(-5.638398, -0.210568)
(-5.637408, -0.210586)
(-5.636418, -0.210605)
(-5.635427, -0.210623)
(-5.634437, -0.210642)
(-5.633447, -0.210660)
(-5.632457, -0.210679)
(-5.631467, -0.210697)
(-5.630477, -0.210716)
(-5.629487, -0.210734)
(-5.628496, -0.210753)
(-5.627506, -0.210772)
(-5.626516, -0.210790)
(-5.625526, -0.210809)
(-5.624536, -0.210827)
(-5.623546, -0.210846)
(-5.622556, -0.210864)
(-5.621565, -0.210883)
(-5.620575, -0.210901)
(-5.619585, -0.210920)
(-5.618595, -0.210939)
(-5.617605, -0.210957)
(-5.616615, -0.210976)
(-5.615625, -0.210994)
(-5.614634, -0.211013)
(-5.613644, -0.211032)
(-5.612654, -0.211050)
(-5.611664, -0.211069)
(-5.610674, -0.211087)
(-5.609684, -0.211106)
(-5.608693, -0.211125)
(-5.607703, -0.211143)
(-5.606713, -0.211162)
(-5.605723, -0.211181)
(-5.604733, -0.211199)
(-5.603743, -0.211218)
(-5.602753, -0.211237)
(-5.601762, -0.211255)
(-5.600772, -0.211274)
(-5.599782, -0.211293)
(-5.598792, -0.211311)
(-5.597802, -0.211330)
(-5.596812, -0.211349)
(-5.595822, -0.211367)
(-5.594831, -0.211386)
(-5.593841, -0.211405)
(-5.592851, -0.211424)
(-5.591861, -0.211442)
(-5.590871, -0.211461)
(-5.589881, -0.211480)
(-5.588891, -0.211498)
(-5.587900, -0.211517)
(-5.586910, -0.211536)
(-5.585920, -0.211555)
(-5.584930, -0.211573)
(-5.583940, -0.211592)
(-5.582950, -0.211611)
(-5.581960, -0.211630)
(-5.580969, -0.211648)
(-5.579979, -0.211667)
(-5.578989, -0.211686)
(-5.577999, -0.211705)
(-5.577009, -0.211724)
(-5.576019, -0.211742)
(-5.575028, -0.211761)
(-5.574038, -0.211780)
(-5.573048, -0.211799)
(-5.572058, -0.211818)
(-5.571068, -0.211836)
(-5.570078, -0.211855)
(-5.569088, -0.211874)
(-5.568097, -0.211893)
(-5.567107, -0.211912)
(-5.566117, -0.211931)
(-5.565127, -0.211950)
(-5.564137, -0.211968)
(-5.563147, -0.211987)
(-5.562157, -0.212006)
(-5.561166, -0.212025)
(-5.560176, -0.212044)
(-5.559186, -0.212063)
(-5.558196, -0.212082)
(-5.557206, -0.212101)
(-5.556216, -0.212119)
(-5.555226, -0.212138)
(-5.554235, -0.212157)
(-5.553245, -0.212176)
(-5.552255, -0.212195)
(-5.551265, -0.212214)
(-5.550275, -0.212233)
(-5.549285, -0.212252)
(-5.548294, -0.212271)
(-5.547304, -0.212290)
(-5.546314, -0.212309)
(-5.545324, -0.212328)
(-5.544334, -0.212347)
(-5.543344, -0.212366)
(-5.542354, -0.212385)
(-5.541363, -0.212404)
(-5.540373, -0.212422)
(-5.539383, -0.212441)
(-5.538393, -0.212460)
(-5.537403, -0.212479)
(-5.536413, -0.212498)
(-5.535423, -0.212517)
(-5.534432, -0.212536)
(-5.533442, -0.212555)
(-5.532452, -0.212575)
(-5.531462, -0.212594)
(-5.530472, -0.212613)
(-5.529482, -0.212632)
(-5.528492, -0.212651)
(-5.527501, -0.212670)
(-5.526511, -0.212689)
(-5.525521, -0.212708)
(-5.524531, -0.212727)
(-5.523541, -0.212746)
(-5.522551, -0.212765)
(-5.521560, -0.212784)
(-5.520570, -0.212803)
(-5.519580, -0.212822)
(-5.518590, -0.212841)
(-5.517600, -0.212860)
(-5.516610, -0.212880)
(-5.515620, -0.212899)
(-5.514629, -0.212918)
(-5.513639, -0.212937)
(-5.512649, -0.212956)
(-5.511659, -0.212975)
(-5.510669, -0.212994)
(-5.509679, -0.213013)
(-5.508689, -0.213033)
(-5.507698, -0.213052)
(-5.506708, -0.213071)
(-5.505718, -0.213090)
(-5.504728, -0.213109)
(-5.503738, -0.213128)
(-5.502748, -0.213147)
(-5.501758, -0.213167)
(-5.500767, -0.213186)
(-5.499777, -0.213205)
(-5.498787, -0.213224)
(-5.497797, -0.213243)
(-5.496807, -0.213263)
(-5.495817, -0.213282)
(-5.494826, -0.213301)
(-5.493836, -0.213320)
(-5.492846, -0.213340)
(-5.491856, -0.213359)
(-5.490866, -0.213378)
(-5.489876, -0.213397)
(-5.488886, -0.213416)
(-5.487895, -0.213436)
(-5.486905, -0.213455)
(-5.485915, -0.213474)
(-5.484925, -0.213494)
(-5.483935, -0.213513)
(-5.482945, -0.213532)
(-5.481955, -0.213551)
(-5.480964, -0.213571)
(-5.479974, -0.213590)
(-5.478984, -0.213609)
(-5.477994, -0.213629)
(-5.477004, -0.213648)
(-5.476014, -0.213667)
(-5.475024, -0.213686)
(-5.474033, -0.213706)
(-5.473043, -0.213725)
(-5.472053, -0.213744)
(-5.471063, -0.213764)
(-5.470073, -0.213783)
(-5.469083, -0.213802)
(-5.468092, -0.213822)
(-5.467102, -0.213841)
(-5.466112, -0.213861)
(-5.465122, -0.213880)
(-5.464132, -0.213899)
(-5.463142, -0.213919)
(-5.462152, -0.213938)
(-5.461161, -0.213957)
(-5.460171, -0.213977)
(-5.459181, -0.213996)
(-5.458191, -0.214016)
(-5.457201, -0.214035)
(-5.456211, -0.214055)
(-5.455221, -0.214074)
(-5.454230, -0.214093)
(-5.453240, -0.214113)
(-5.452250, -0.214132)
(-5.451260, -0.214152)
(-5.450270, -0.214171)
(-5.449280, -0.214191)
(-5.448290, -0.214210)
(-5.447299, -0.214230)
(-5.446309, -0.214249)
(-5.445319, -0.214269)
(-5.444329, -0.214288)
(-5.443339, -0.214307)
(-5.442349, -0.214327)
(-5.441358, -0.214346)
(-5.440368, -0.214366)
(-5.439378, -0.214385)
(-5.438388, -0.214405)
(-5.437398, -0.214425)
(-5.436408, -0.214444)
(-5.435418, -0.214464)
(-5.434427, -0.214483)
(-5.433437, -0.214503)
(-5.432447, -0.214522)
(-5.431457, -0.214542)
(-5.430467, -0.214561)
(-5.429477, -0.214581)
(-5.428487, -0.214600)
(-5.427496, -0.214620)
(-5.426506, -0.214640)
(-5.425516, -0.214659)
(-5.424526, -0.214679)
(-5.423536, -0.214698)
(-5.422546, -0.214718)
(-5.421556, -0.214738)
(-5.420565, -0.214757)
(-5.419575, -0.214777)
(-5.418585, -0.214796)
(-5.417595, -0.214816)
(-5.416605, -0.214836)
(-5.415615, -0.214855)
(-5.414624, -0.214875)
(-5.413634, -0.214895)
(-5.412644, -0.214914)
(-5.411654, -0.214934)
(-5.410664, -0.214954)
(-5.409674, -0.214973)
(-5.408684, -0.214993)
(-5.407693, -0.215013)
(-5.406703, -0.215032)
(-5.405713, -0.215052)
(-5.404723, -0.215072)
(-5.403733, -0.215091)
(-5.402743, -0.215111)
(-5.401753, -0.215131)
(-5.400762, -0.215151)
(-5.399772, -0.215170)
(-5.398782, -0.215190)
(-5.397792, -0.215210)
(-5.396802, -0.215229)
(-5.395812, -0.215249)
(-5.394822, -0.215269)
(-5.393831, -0.215289)
(-5.392841, -0.215309)
(-5.391851, -0.215328)
(-5.390861, -0.215348)
(-5.389871, -0.215368)
(-5.388881, -0.215388)
(-5.387890, -0.215407)
(-5.386900, -0.215427)
(-5.385910, -0.215447)
(-5.384920, -0.215467)
(-5.383930, -0.215487)
(-5.382940, -0.215506)
(-5.381950, -0.215526)
(-5.380959, -0.215546)
(-5.379969, -0.215566)
(-5.378979, -0.215586)
(-5.377989, -0.215606)
(-5.376999, -0.215625)
(-5.376009, -0.215645)
(-5.375019, -0.215665)
(-5.374028, -0.215685)
(-5.373038, -0.215705)
(-5.372048, -0.215725)
(-5.371058, -0.215745)
(-5.370068, -0.215765)
(-5.369078, -0.215784)
(-5.368088, -0.215804)
(-5.367097, -0.215824)
(-5.366107, -0.215844)
(-5.365117, -0.215864)
(-5.364127, -0.215884)
(-5.363137, -0.215904)
(-5.362147, -0.215924)
(-5.361156, -0.215944)
(-5.360166, -0.215964)
(-5.359176, -0.215984)
(-5.358186, -0.216004)
(-5.357196, -0.216024)
(-5.356206, -0.216044)
(-5.355216, -0.216064)
(-5.354225, -0.216084)
(-5.353235, -0.216104)
(-5.352245, -0.216124)
(-5.351255, -0.216144)
(-5.350265, -0.216163)
(-5.349275, -0.216184)
(-5.348285, -0.216204)
(-5.347294, -0.216224)
(-5.346304, -0.216244)
(-5.345314, -0.216264)
(-5.344324, -0.216284)
(-5.343334, -0.216304)
(-5.342344, -0.216324)
(-5.341354, -0.216344)
(-5.340363, -0.216364)
(-5.339373, -0.216384)
(-5.338383, -0.216404)
(-5.337393, -0.216424)
(-5.336403, -0.216444)
(-5.335413, -0.216464)
(-5.334422, -0.216484)
(-5.333432, -0.216504)
(-5.332442, -0.216524)
(-5.331452, -0.216545)
(-5.330462, -0.216565)
(-5.329472, -0.216585)
(-5.328482, -0.216605)
(-5.327491, -0.216625)
(-5.326501, -0.216645)
(-5.325511, -0.216665)
(-5.324521, -0.216685)
(-5.323531, -0.216706)
(-5.322541, -0.216726)
(-5.321551, -0.216746)
(-5.320560, -0.216766)
(-5.319570, -0.216786)
(-5.318580, -0.216806)
(-5.317590, -0.216827)
(-5.316600, -0.216847)
(-5.315610, -0.216867)
(-5.314620, -0.216887)
(-5.313629, -0.216907)
(-5.312639, -0.216928)
(-5.311649, -0.216948)
(-5.310659, -0.216968)
(-5.309669, -0.216988)
(-5.308679, -0.217009)
(-5.307688, -0.217029)
(-5.306698, -0.217049)
(-5.305708, -0.217069)
(-5.304718, -0.217090)
(-5.303728, -0.217110)
(-5.302738, -0.217130)
(-5.301748, -0.217150)
(-5.300757, -0.217171)
(-5.299767, -0.217191)
(-5.298777, -0.217211)
(-5.297787, -0.217231)
(-5.296797, -0.217252)
(-5.295807, -0.217272)
(-5.294817, -0.217292)
(-5.293826, -0.217313)
(-5.292836, -0.217333)
(-5.291846, -0.217353)
(-5.290856, -0.217374)
(-5.289866, -0.217394)
(-5.288876, -0.217414)
(-5.287886, -0.217435)
(-5.286895, -0.217455)
(-5.285905, -0.217475)
(-5.284915, -0.217496)
(-5.283925, -0.217516)
(-5.282935, -0.217537)
(-5.281945, -0.217557)
(-5.280955, -0.217577)
(-5.279964, -0.217598)
(-5.278974, -0.217618)
(-5.277984, -0.217639)
(-5.276994, -0.217659)
(-5.276004, -0.217679)
(-5.275014, -0.217700)
(-5.274023, -0.217720)
(-5.273033, -0.217741)
(-5.272043, -0.217761)
(-5.271053, -0.217782)
(-5.270063, -0.217802)
(-5.269073, -0.217823)
(-5.268083, -0.217843)
(-5.267092, -0.217864)
(-5.266102, -0.217884)
(-5.265112, -0.217904)
(-5.264122, -0.217925)
(-5.263132, -0.217945)
(-5.262142, -0.217966)
(-5.261152, -0.217987)
(-5.260161, -0.218007)
(-5.259171, -0.218028)
(-5.258181, -0.218048)
(-5.257191, -0.218069)
(-5.256201, -0.218089)
(-5.255211, -0.218110)
(-5.254221, -0.218130)
(-5.253230, -0.218151)
(-5.252240, -0.218171)
(-5.251250, -0.218192)
(-5.250260, -0.218212)
(-5.249270, -0.218233)
(-5.248280, -0.218254)
(-5.247289, -0.218274)
(-5.246299, -0.218295)
(-5.245309, -0.218315)
(-5.244319, -0.218336)
(-5.243329, -0.218357)
(-5.242339, -0.218377)
(-5.241349, -0.218398)
(-5.240358, -0.218419)
(-5.239368, -0.218439)
(-5.238378, -0.218460)
(-5.237388, -0.218480)
(-5.236398, -0.218501)
(-5.235408, -0.218522)
(-5.234418, -0.218542)
(-5.233427, -0.218563)
(-5.232437, -0.218584)
(-5.231447, -0.218604)
(-5.230457, -0.218625)
(-5.229467, -0.218646)
(-5.228477, -0.218667)
(-5.227487, -0.218687)
(-5.226496, -0.218708)
(-5.225506, -0.218729)
(-5.224516, -0.218749)
(-5.223526, -0.218770)
(-5.222536, -0.218791)
(-5.221546, -0.218812)
(-5.220555, -0.218832)
(-5.219565, -0.218853)
(-5.218575, -0.218874)
(-5.217585, -0.218895)
(-5.216595, -0.218915)
(-5.215605, -0.218936)
(-5.214615, -0.218957)
(-5.213624, -0.218978)
(-5.212634, -0.218999)
(-5.211644, -0.219019)
(-5.210654, -0.219040)
(-5.209664, -0.219061)
(-5.208674, -0.219082)
(-5.207684, -0.219103)
(-5.206693, -0.219124)
(-5.205703, -0.219144)
(-5.204713, -0.219165)
(-5.203723, -0.219186)
(-5.202733, -0.219207)
(-5.201743, -0.219228)
(-5.200753, -0.219249)
(-5.199762, -0.219270)
(-5.198772, -0.219290)
(-5.197782, -0.219311)
(-5.196792, -0.219332)
(-5.195802, -0.219353)
(-5.194812, -0.219374)
(-5.193821, -0.219395)
(-5.192831, -0.219416)
(-5.191841, -0.219437)
(-5.190851, -0.219458)
(-5.189861, -0.219479)
(-5.188871, -0.219500)
(-5.187881, -0.219520)
(-5.186890, -0.219541)
(-5.185900, -0.219562)
(-5.184910, -0.219583)
(-5.183920, -0.219604)
(-5.182930, -0.219625)
(-5.181940, -0.219646)
(-5.180950, -0.219667)
(-5.179959, -0.219688)
(-5.178969, -0.219709)
(-5.177979, -0.219730)
(-5.176989, -0.219751)
(-5.175999, -0.219772)
(-5.175009, -0.219793)
(-5.174019, -0.219814)
(-5.173028, -0.219835)
(-5.172038, -0.219856)
(-5.171048, -0.219877)
(-5.170058, -0.219899)
(-5.169068, -0.219920)
(-5.168078, -0.219941)
(-5.167087, -0.219962)
(-5.166097, -0.219983)
(-5.165107, -0.220004)
(-5.164117, -0.220025)
(-5.163127, -0.220046)
(-5.162137, -0.220067)
(-5.161147, -0.220088)
(-5.160156, -0.220109)
(-5.159166, -0.220131)
(-5.158176, -0.220152)
(-5.157186, -0.220173)
(-5.156196, -0.220194)
(-5.155206, -0.220215)
(-5.154216, -0.220236)
(-5.153225, -0.220257)
(-5.152235, -0.220279)
(-5.151245, -0.220300)
(-5.150255, -0.220321)
(-5.149265, -0.220342)
(-5.148275, -0.220363)
(-5.147285, -0.220384)
(-5.146294, -0.220406)
(-5.145304, -0.220427)
(-5.144314, -0.220448)
(-5.143324, -0.220469)
(-5.142334, -0.220490)
(-5.141344, -0.220512)
(-5.140353, -0.220533)
(-5.139363, -0.220554)
(-5.138373, -0.220575)
(-5.137383, -0.220597)
(-5.136393, -0.220618)
(-5.135403, -0.220639)
(-5.134413, -0.220661)
(-5.133422, -0.220682)
(-5.132432, -0.220703)
(-5.131442, -0.220724)
(-5.130452, -0.220746)
(-5.129462, -0.220767)
(-5.128472, -0.220788)
(-5.127482, -0.220810)
(-5.126491, -0.220831)
(-5.125501, -0.220852)
(-5.124511, -0.220874)
(-5.123521, -0.220895)
(-5.122531, -0.220916)
(-5.121541, -0.220938)
(-5.120551, -0.220959)
(-5.119560, -0.220980)
(-5.118570, -0.221002)
(-5.117580, -0.221023)
(-5.116590, -0.221044)
(-5.115600, -0.221066)
(-5.114610, -0.221087)
(-5.113619, -0.221109)
(-5.112629, -0.221130)
(-5.111639, -0.221152)
(-5.110649, -0.221173)
(-5.109659, -0.221194)
(-5.108669, -0.221216)
(-5.107679, -0.221237)
(-5.106688, -0.221259)
(-5.105698, -0.221280)
(-5.104708, -0.221302)
(-5.103718, -0.221323)
(-5.102728, -0.221345)
(-5.101738, -0.221366)
(-5.100748, -0.221387)
(-5.099757, -0.221409)
(-5.098767, -0.221430)
(-5.097777, -0.221452)
(-5.096787, -0.221473)
(-5.095797, -0.221495)
(-5.094807, -0.221517)
(-5.093817, -0.221538)
(-5.092826, -0.221560)
(-5.091836, -0.221581)
(-5.090846, -0.221603)
(-5.089856, -0.221624)
(-5.088866, -0.221646)
(-5.087876, -0.221667)
(-5.086885, -0.221689)
(-5.085895, -0.221711)
(-5.084905, -0.221732)
(-5.083915, -0.221754)
(-5.082925, -0.221775)
(-5.081935, -0.221797)
(-5.080945, -0.221819)
(-5.079954, -0.221840)
(-5.078964, -0.221862)
(-5.077974, -0.221883)
(-5.076984, -0.221905)
(-5.075994, -0.221927)
(-5.075004, -0.221948)
(-5.074014, -0.221970)
(-5.073023, -0.221992)
(-5.072033, -0.222013)
(-5.071043, -0.222035)
(-5.070053, -0.222057)
(-5.069063, -0.222078)
(-5.068073, -0.222100)
(-5.067083, -0.222122)
(-5.066092, -0.222143)
(-5.065102, -0.222165)
(-5.064112, -0.222187)
(-5.063122, -0.222209)
(-5.062132, -0.222230)
(-5.061142, -0.222252)
(-5.060151, -0.222274)
(-5.059161, -0.222296)
(-5.058171, -0.222317)
(-5.057181, -0.222339)
(-5.056191, -0.222361)
(-5.055201, -0.222383)
(-5.054211, -0.222404)
(-5.053220, -0.222426)
(-5.052230, -0.222448)
(-5.051240, -0.222470)
(-5.050250, -0.222492)
(-5.049260, -0.222513)
(-5.048270, -0.222535)
(-5.047280, -0.222557)
(-5.046289, -0.222579)
(-5.045299, -0.222601)
(-5.044309, -0.222623)
(-5.043319, -0.222644)
(-5.042329, -0.222666)
(-5.041339, -0.222688)
(-5.040349, -0.222710)
(-5.039358, -0.222732)
(-5.038368, -0.222754)
(-5.037378, -0.222776)
(-5.036388, -0.222798)
(-5.035398, -0.222819)
(-5.034408, -0.222841)
(-5.033417, -0.222863)
(-5.032427, -0.222885)
(-5.031437, -0.222907)
(-5.030447, -0.222929)
(-5.029457, -0.222951)
(-5.028467, -0.222973)
(-5.027477, -0.222995)
(-5.026486, -0.223017)
(-5.025496, -0.223039)
(-5.024506, -0.223061)
(-5.023516, -0.223083)
(-5.022526, -0.223105)
(-5.021536, -0.223127)
(-5.020546, -0.223149)
(-5.019555, -0.223171)
(-5.018565, -0.223193)
(-5.017575, -0.223215)
(-5.016585, -0.223237)
(-5.015595, -0.223259)
(-5.014605, -0.223281)
(-5.013615, -0.223303)
(-5.012624, -0.223325)
(-5.011634, -0.223347)
(-5.010644, -0.223369)
(-5.009654, -0.223391)
(-5.008664, -0.223413)
(-5.007674, -0.223435)
(-5.006683, -0.223457)
(-5.005693, -0.223480)
(-5.004703, -0.223502)
(-5.003713, -0.223524)
(-5.002723, -0.223546)
(-5.001733, -0.223568)
(-5.000743, -0.223590)
(-4.999752, -0.223612)
(-4.998762, -0.223634)
(-4.997772, -0.223657)
(-4.996782, -0.223679)
(-4.995792, -0.223701)
(-4.994802, -0.223723)
(-4.993812, -0.223745)
(-4.992821, -0.223767)
(-4.991831, -0.223790)
(-4.990841, -0.223812)
(-4.989851, -0.223834)
(-4.988861, -0.223856)
(-4.987871, -0.223879)
(-4.986881, -0.223901)
(-4.985890, -0.223923)
(-4.984900, -0.223945)
(-4.983910, -0.223967)
(-4.982920, -0.223990)
(-4.981930, -0.224012)
(-4.980940, -0.224034)
(-4.979950, -0.224056)
(-4.978959, -0.224079)
(-4.977969, -0.224101)
(-4.976979, -0.224123)
(-4.975989, -0.224146)
(-4.974999, -0.224168)
(-4.974009, -0.224190)
(-4.973018, -0.224213)
(-4.972028, -0.224235)
(-4.971038, -0.224257)
(-4.970048, -0.224280)
(-4.969058, -0.224302)
(-4.968068, -0.224324)
(-4.967078, -0.224347)
(-4.966087, -0.224369)
(-4.965097, -0.224391)
(-4.964107, -0.224414)
(-4.963117, -0.224436)
(-4.962127, -0.224459)
(-4.961137, -0.224481)
(-4.960147, -0.224503)
(-4.959156, -0.224526)
(-4.958166, -0.224548)
(-4.957176, -0.224571)
(-4.956186, -0.224593)
(-4.955196, -0.224615)
(-4.954206, -0.224638)
(-4.953216, -0.224660)
(-4.952225, -0.224683)
(-4.951235, -0.224705)
(-4.950245, -0.224728)
(-4.949255, -0.224750)
(-4.948265, -0.224773)
(-4.947275, -0.224795)
(-4.946284, -0.224818)
(-4.945294, -0.224840)
(-4.944304, -0.224863)
(-4.943314, -0.224885)
(-4.942324, -0.224908)
(-4.941334, -0.224930)
(-4.940344, -0.224953)
(-4.939353, -0.224975)
(-4.938363, -0.224998)
(-4.937373, -0.225020)
(-4.936383, -0.225043)
(-4.935393, -0.225066)
(-4.934403, -0.225088)
(-4.933413, -0.225111)
(-4.932422, -0.225133)
(-4.931432, -0.225156)
(-4.930442, -0.225179)
(-4.929452, -0.225201)
(-4.928462, -0.225224)
(-4.927472, -0.225246)
(-4.926482, -0.225269)
(-4.925491, -0.225292)
(-4.924501, -0.225314)
(-4.923511, -0.225337)
(-4.922521, -0.225360)
(-4.921531, -0.225382)
(-4.920541, -0.225405)
(-4.919550, -0.225428)
(-4.918560, -0.225450)
(-4.917570, -0.225473)
(-4.916580, -0.225496)
(-4.915590, -0.225519)
(-4.914600, -0.225541)
(-4.913610, -0.225564)
(-4.912619, -0.225587)
(-4.911629, -0.225609)
(-4.910639, -0.225632)
(-4.909649, -0.225655)
(-4.908659, -0.225678)
(-4.907669, -0.225700)
(-4.906679, -0.225723)
(-4.905688, -0.225746)
(-4.904698, -0.225769)
(-4.903708, -0.225792)
(-4.902718, -0.225814)
(-4.901728, -0.225837)
(-4.900738, -0.225860)
(-4.899748, -0.225883)
(-4.898757, -0.225906)
(-4.897767, -0.225928)
(-4.896777, -0.225951)
(-4.895787, -0.225974)
(-4.894797, -0.225997)
(-4.893807, -0.226020)
(-4.892816, -0.226043)
(-4.891826, -0.226066)
(-4.890836, -0.226088)
(-4.889846, -0.226111)
(-4.888856, -0.226134)
(-4.887866, -0.226157)
(-4.886876, -0.226180)
(-4.885885, -0.226203)
(-4.884895, -0.226226)
(-4.883905, -0.226249)
(-4.882915, -0.226272)
(-4.881925, -0.226295)
(-4.880935, -0.226318)
(-4.879945, -0.226341)
(-4.878954, -0.226364)
(-4.877964, -0.226387)
(-4.876974, -0.226410)
(-4.875984, -0.226433)
(-4.874994, -0.226456)
(-4.874004, -0.226479)
(-4.873014, -0.226502)
(-4.872023, -0.226525)
(-4.871033, -0.226548)
(-4.870043, -0.226571)
(-4.869053, -0.226594)
(-4.868063, -0.226617)
(-4.867073, -0.226640)
(-4.866082, -0.226663)
(-4.865092, -0.226686)
(-4.864102, -0.226709)
(-4.863112, -0.226732)
(-4.862122, -0.226755)
(-4.861132, -0.226778)
(-4.860142, -0.226801)
(-4.859151, -0.226824)
(-4.858161, -0.226848)
(-4.857171, -0.226871)
(-4.856181, -0.226894)
(-4.855191, -0.226917)
(-4.854201, -0.226940)
(-4.853211, -0.226963)
(-4.852220, -0.226986)
(-4.851230, -0.227010)
(-4.850240, -0.227033)
(-4.849250, -0.227056)
(-4.848260, -0.227079)
(-4.847270, -0.227102)
(-4.846280, -0.227125)
(-4.845289, -0.227149)
(-4.844299, -0.227172)
(-4.843309, -0.227195)
(-4.842319, -0.227218)
(-4.841329, -0.227242)
(-4.840339, -0.227265)
(-4.839348, -0.227288)
(-4.838358, -0.227311)
(-4.837368, -0.227335)
(-4.836378, -0.227358)
(-4.835388, -0.227381)
(-4.834398, -0.227404)
(-4.833408, -0.227428)
(-4.832417, -0.227451)
(-4.831427, -0.227474)
(-4.830437, -0.227498)
(-4.829447, -0.227521)
(-4.828457, -0.227544)
(-4.827467, -0.227568)
(-4.826477, -0.227591)
(-4.825486, -0.227614)
(-4.824496, -0.227638)
(-4.823506, -0.227661)
(-4.822516, -0.227684)
(-4.821526, -0.227708)
(-4.820536, -0.227731)
(-4.819546, -0.227754)
(-4.818555, -0.227778)
(-4.817565, -0.227801)
(-4.816575, -0.227825)
(-4.815585, -0.227848)
(-4.814595, -0.227872)
(-4.813605, -0.227895)
(-4.812614, -0.227918)
(-4.811624, -0.227942)
(-4.810634, -0.227965)
(-4.809644, -0.227989)
(-4.808654, -0.228012)
(-4.807664, -0.228036)
(-4.806674, -0.228059)
(-4.805683, -0.228083)
(-4.804693, -0.228106)
(-4.803703, -0.228130)
(-4.802713, -0.228153)
(-4.801723, -0.228177)
(-4.800733, -0.228200)
(-4.799743, -0.228224)
(-4.798752, -0.228247)
(-4.797762, -0.228271)
(-4.796772, -0.228295)
(-4.795782, -0.228318)
(-4.794792, -0.228342)
(-4.793802, -0.228365)
(-4.792812, -0.228389)
(-4.791821, -0.228412)
(-4.790831, -0.228436)
(-4.789841, -0.228460)
(-4.788851, -0.228483)
(-4.787861, -0.228507)
(-4.786871, -0.228530)
(-4.785880, -0.228554)
(-4.784890, -0.228578)
(-4.783900, -0.228601)
(-4.782910, -0.228625)
(-4.781920, -0.228649)
(-4.780930, -0.228672)
(-4.779940, -0.228696)
(-4.778949, -0.228720)
(-4.777959, -0.228744)
(-4.776969, -0.228767)
(-4.775979, -0.228791)
(-4.774989, -0.228815)
(-4.773999, -0.228838)
(-4.773009, -0.228862)
(-4.772018, -0.228886)
(-4.771028, -0.228910)
(-4.770038, -0.228933)
(-4.769048, -0.228957)
(-4.768058, -0.228981)
(-4.767068, -0.229005)
(-4.766078, -0.229028)
(-4.765087, -0.229052)
(-4.764097, -0.229076)
(-4.763107, -0.229100)
(-4.762117, -0.229124)
(-4.761127, -0.229148)
(-4.760137, -0.229171)
(-4.759146, -0.229195)
(-4.758156, -0.229219)
(-4.757166, -0.229243)
(-4.756176, -0.229267)
(-4.755186, -0.229291)
(-4.754196, -0.229314)
(-4.753206, -0.229338)
(-4.752215, -0.229362)
(-4.751225, -0.229386)
(-4.750235, -0.229410)
(-4.749245, -0.229434)
(-4.748255, -0.229458)
(-4.747265, -0.229482)
(-4.746275, -0.229506)
(-4.745284, -0.229530)
(-4.744294, -0.229554)
(-4.743304, -0.229578)
(-4.742314, -0.229602)
(-4.741324, -0.229626)
(-4.740334, -0.229650)
